document,document_id,arm,arm_id,control,Biochemical verification,CBT,Motivational Interviewing,brief advise,1.1.Goal setting,1.2 Problem solving,1.4 Action planning,2.2 Feedback on behaviour,2.3 Self-monitoring of behavior,3.1 Social support,4.1 Instruction on how to perform the behavior,4.5. Advise to change behavior,5.1 Information about health consequences,5.3 Information about social and environmental consequences,11.1 Pharmacological support,11.2 Reduce negative emotions,Group-based,Face to face,phone,Website / Computer Program / App,Patch,Somatic,gum,e_cigarette,inhaler,lozenge,nasal_spray,placebo,nrt,Pill,bupropion,varenicline,Printed material,Digital content type,text messaging,Health Professional,doctor,nurse,pychologist,aggregate patient role,Mean age,Proportion identifying as female gender,Mean number of times tobacco used,Country of intervention,healthcare facility,Pharmaceutical company funding,Pharmaceutical company competing interest,Individual-level analysed,Combined follow up,Abstinence type,Abstinence: Continuous ,Abstinence: Point Prevalence ,Manually added follow-up duration value,Manually added follow-up duration units,NEW Outcome value
Miller 1997 (c) primary paper.pdf,263197,Usual care,304,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-,-,-,United States,0,0,0,942,52.20,PP,0,1,,,20
Miller 1997 (c) primary paper.pdf,263197,Minimal intervention,303,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,-,-,-,United States,0,0,0,460,52.20,PP,0,1,,,22
Mohiuddin-2007.pdf,263200,Usual care,306,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55.5,44,22,-,0,0,0,100,104.40,C,1,0,,,9
Mohiuddin-2007.pdf,263200,Intervention,305,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,54,31,26,-,0,0,0,109,104.40,C,1,0,,,39
Morgan_1996_Reaching midlife and older smokers tailored.pdf,252894,Physician-delivered brief advice (Immediate Intervention),13,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,60.9,54.5,19,-,0,0,0,279,26.10,PP,0,1,6,months,17.8
Morgan_1996_Reaching midlife and older smokers tailored.pdf,252894,Control (Delayed),48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59.5,57.6,20.9,-,0,0,0,380,26.10,PP,0,1,6,months,1
Morillo-Verdugo 2018.pdf,437539,Intervention group,2296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,53.6,9.40000000000001,19.4,Spain,0,0,0,21,48.00,NCS,0,0,,,37.9
Morillo-Verdugo 2018.pdf,437539,Control group,2297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53.6,9.40000000000001,17.6,Spain,0,0,0,18,48.00,NCS,0,0,,,12.5
Mueller 2012.pdf,263202,Experimental Group (EG),307,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,44,30.2,25.5,Switzerland,0,0,0,25,26.10,PP,0,1,,,0
Mueller 2012.pdf,263202,Control Group (CG),308,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,44,28,30.5,Switzerland,0,0,0,33,26.10,PP,0,1,,,6
Mundt 2019.pdf,437461,Control group,2197,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.9,60.6,17.4,-,0,0,0,952,26.10,PP,0,1,,,13.8
Mundt 2019.pdf,437461,Intervention group,2196,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,60,17,-,0,0,0,948,26.10,PP,0,1,,,21.6
Muramoto 2007.pdf,319593,Placebo,659,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-,41.7,-,-,0,1,1,103,6.00,PP,0,1,,,6
Muramoto 2007.pdf,319593,150mg/d sustained release (SR) buproprion (150mg AM),658,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-,53.3,-,-,0,1,1,105,6.00,PP,0,1,,,11
Muramoto 2007.pdf,319593,300mg/d sustained release (SR) buproprion (150mg AM 150mg PM),657,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-,42.3,-,-,0,1,1,104,6.00,PP,0,1,,,14
Murray 2008.pdf,263209,Control,310,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,49.2,-,UK,0,0,0,3,26.10,PP,0,1,,,2.5
Murray 2008.pdf,263209,Intervention,309,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,46.6,48.1,-,UK,1,0,0,3,26.10,PP,0,1,,,3.5
Mussulman 2018.pdf,437541,Warm handoff,2636,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.7,24,16.8,-,1,0,0,11,26.10,NCS,0,0,,,45.5
Mussulman 2018.pdf,437541,Fax,2637,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.7,24,16.8,-,1,0,0,14,26.10,NCS,0,0,,,14.3
Myles 1996.pdf,263210,Message group,311,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,38,36,20,-,0,0,0,185,26.10,NCS,0,0,,,9.5
Myles 1996.pdf,263210,Control group,312,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,37.1,33,21.3,-,0,0,0,178,26.10,NCS,0,0,,,7.9
Nagle 2005.pdf,263211,Control,314,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-,66.8,-,Australia,0,0,0,711,52.20,C,1,0,,,13.9
Nagle 2005.pdf,263211,Intervention,313,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,-,60.5,-,Australia,0,0,0,711,52.20,C,1,0,,,11.7
Naughton 2014.pdf,423254,Intervention,1970,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,42.3,53.2,18.4,-,0,0,0,299,4.00,PP,0,1,4,weeks,27.1
Naughton 2014.pdf,423254,Control,1971,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,41.3,52.1,18.2,-,0,0,0,303,4.00,PP,0,1,4,weeks,23.4
Nelson 2019.pdf,437463,Snus + Information,2285,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,41.5,50,18.7,US,0,0,1,218,52.20,C,1,0,,,1.4
Nelson 2019.pdf,437463,Nicotine Lozenge,2287,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41.4,51.6,19.2,US,0,0,1,213,52.20,C,1,0,,,0.9
Nelson 2019.pdf,437463,Snus,2286,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43.4,51.4,19.4,US,0,0,1,218,52.20,C,1,0,,,1.4
Nevid 1997.pdf,263212,Multicomponent Behavioral Group,315,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,43.39,53.8,22.93,-,0,0,0,39,52.20,PP,0,1,,,8
Nevid 1997.pdf,263212,Enhanced Self-help Control Group,316,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43.95,44.4,19.78,-,0,0,0,54,52.20,PP,0,1,,,7
Ng 2010 DONE IN PILOT.pdf,263213,Cessation clinic (CC),318,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,54.9,-,11.1,Indonesia,0,0,0,38,26.10,PP,0,1,,,30.3
Ng 2010 DONE IN PILOT.pdf,263213,Doctors advise (DA),317,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,58.2,-,10.6,Indonesia,0,0,0,33,26.10,PP,0,1,,,36.8
Nguyen Thanh 2019.pdf,437464,Control,2295,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35.6,64,16,-,0,0,0,1236,52.20,PP,0,1,,,20.6
Nguyen Thanh 2019.pdf,437464,Intervention,2294,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.2,65.7,16,-,0,0,0,1242,52.20,PP,0,1,,,20.9
Nollen 2007.pdf,296454,Standard care,833,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,43.1,65.2,18,United States,0,0,0,250,26.10,PP,0,1,,,14.4
Nollen 2007.pdf,296454,Targeted,832,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,42.8,55.2,17.9,United States,0,0,0,250,26.10,PP,0,1,,,18
Nomura 2019.pdf,437465,Telemedicine,2300,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,55,22,-,Japan,0,0,0,58,24.00,C,1,0,,,74.1
Nomura 2019.pdf,437465,Control,2301,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,53,16,-,Japan,1,0,0,57,24.00,C,1,0,,,71.9
Noonan 2018.pdf,437545,Scheduled Gradual Reduction (SGR) Group,2343,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-,75.05,-,-,0,0,0,20,30.00,PP,0,1,,,15
Noonan 2018.pdf,437545,Control Group,2344,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-,50,-,-,0,0,0,20,30.00,PP,0,1,,,5.3
O'Cleirigh 2018.pdf,423119,Treatment,2111,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,49.73,11.5,14.38,USA,0,0,1,26,26.10,PP,0,1,6,months,46
O'Cleirigh 2018.pdf,423119,Control,2112,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,51.22,18.5,15.39,USA,0,0,1,27,26.10,PP,0,1,6,months,5
O'Malley 2018.pdf,437546,Placebo,2363,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42.7,29.8,-,-,0,1,1,67,16.00,C,1,0,,,0
O'Malley 2018.pdf,437546,Varenicline,2362,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42.7,29.8,-,-,0,1,1,64,16.00,C,1,0,,,13
O'Neill 2000.pdf,319594,Control condition - health focused,661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7,-,-,-,0,0,0,-,30.45,C,1,0,,,14
O'Neill 2000.pdf,319594,Experimental condition - smoking focused,660,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7,-,-,-,0,0,0,-,30.45,C,1,0,,,19
OXCHECK 1994.pdf,296367,Intervention,439,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,49,56,-,-,0,0,0,2136,4.35,NCS,0,0,,,4
OXCHECK 1994.pdf,296367,Controls,441,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,56,-,-,0,0,0,3988,4.35,NCS,0,0,,,5
Ockene 1991.pdf,296298,Counseling,530,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,35,59,23,-,0,1,1,-,26.10,PP,0,1,,,11
Ockene 1991.pdf,296298,Counseling plus NCG (nicotine-containing gum),529,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,35,56,23,-,0,1,1,-,26.10,PP,0,1,,,17
Ockene 1991.pdf,296298,Advice only,531,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,35,55,22,-,0,1,1,-,26.10,PP,0,1,,,9.1
Okuyemi 2007.pdf,263215,Comparison,320,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,63.6,16,United States,0,0,0,107,26.10,PP,0,1,,,9.35
Okuyemi 2007.pdf,263215,Treatment,319,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43,80.3,19,United States,0,0,0,66,26.10,PP,0,1,,,7.6
Okuyemi 2013 (c) primary paper.pdf,263216,Standard Care,322,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,44.2,23.8,19.4,USA,0,0,0,214,26.00,PP,0,1,,,5.6
Okuyemi 2013 (c) primary paper.pdf,263216,Motivational Interviewing (MI),321,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,44.5,26.9,19.1,USA,0,0,0,216,26.00,PP,0,1,,,9.3
Orleans 1991.pdf,296299,Self-quitting materials + social support instructions + telephone counseling (MST),532,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44.4,-,26,United States,0,0,0,474,16.00,PP,0,1,,,21.5
Orleans 1991.pdf,296299,Control (C),535,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44.4,-,26,United States,0,0,0,465,16.00,PP,0,1,,,15.2
Orleans 1991.pdf,296299,Self-quitting materials (M),534,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44.4,-,26,United States,0,0,0,467,16.00,PP,0,1,,,13.7
Orleans 1991.pdf,296299,Self-quitting materials + social support instructions (MS),533,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44.4,-,26,United States,0,0,0,471,16.00,PP,0,1,,,12.3
Orleans 1998.pdf,296300,Standard,537,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,63.6,-,United States,0,0,0,-,26.10,PP,0,1,,,9.1
Orleans 1998.pdf,296300,Tailored,536,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,63.6,-,United States,0,0,0,-,26.10,PP,0,1,,,10.1
Osinubi 2003.pdf,296301,Control,539,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,52.71,3.40000000000001,21.38,-,0,0,0,29,26.10,PP,0,1,,,6.9
Osinubi 2003.pdf,296301,Intervention FREE & CLEAR,538,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,51.5,10,22.2,-,0,0,0,30,26.10,PP,0,1,,,16.7
Ossip-Klein 1991.pdf,296302,Manual + hotline,540,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,43.32,63.6,27.96,-,0,0,0,894,78.30,C,1,0,,,13.5
Ossip-Klein 1991.pdf,296302,Manual alone,541,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,43.6,63,27.49,-,0,0,0,919,78.30,C,1,0,,,10.8
Ostroff 2014.pdf,263218,Best Practices (BP),324,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,55.4,57,20.6,-,1,0,0,89,26.10,PP,0,1,,,32
Ostroff 2014.pdf,263218,Best Practices + Scheduled Reduced Smoking (BP+SRS),323,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,56.4,49,18.5,-,1,0,0,95,26.10,PP,0,1,,,32
Owen 1989.pdf,296460,Personalized course,834,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42,-,27.6,Australia,0,0,0,82,39.15,NCS,0,0,,,10
Owen 1989.pdf,296460,Control,836,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42,-,27.6,Australia,0,0,0,40,39.15,NCS,0,0,,,7
Owen 1989.pdf,296460,Standard course,835,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42,-,27.6,Australia,0,0,0,86,39.15,NCS,0,0,,,18
Paek 2014.pdf,263219,Conventional counselling,326,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.3,-,20.6,South Korea,0,0,0,165,24.00,PP,0,1,,,17.6
Paek 2014.pdf,263219,Intervention,325,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.6,-,22.5,South Korea,0,0,0,167,24.00,PP,0,1,,,21.6
Page_1986_Smoking cessation in family practice the.pdf,252896,Physician advice plus nicotine chewing gum (NCG),50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,32.5,68,18.8,-,0,0,0,22,26.10,C,1,0,6,months,12
Page_1986_Smoking cessation in family practice the.pdf,252896,Control,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32.5,68,18.8,-,0,0,0,22,26.10,C,1,0,6,months,8.1
Page_1986_Smoking cessation in family practice the.pdf,252896,Advice only,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32.5,68,18.8,-,0,0,0,22,26.10,C,1,0,6,months,8.9
Parkes 2008 primary.pdf,263220,Intervention,327,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,52.9,55,16.5,England,0,0,0,280,52.20,NCS,0,0,,,13.6
Parkes 2008 primary.pdf,263220,Control,328,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,53,53,17.4,England,0,0,0,281,52.20,NCS,0,0,,,6.4
Patten 2002.pdf,321132,Behavioural Counselling (BC),726,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,44.2,46.1,28.3,-,0,0,0,26,52.20,PP,0,1,,,39.1
Patten 2002.pdf,321132,Cognitive behavioural therapy (CBT),725,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,41.3,48,28.5,-,0,0,0,25,52.20,PP,0,1,,,48
Patten 2009.pdf,263224,Telephone counseling,329,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,37,35,16.6,-,0,0,0,29,26.00,PP,0,1,,,3
Patten 2009.pdf,263224,Control group,330,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,47,16.2,-,0,0,0,30,26.00,PP,0,1,,,7
Patten 2017.pdf,423120,Exercise,2103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,0,0,0,-,26.10,PP,0,1,6,months,27
Patten 2017.pdf,423120,Health Education,2104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-,-,-,-,0,0,0,-,26.10,PP,0,1,6,months,40
Patten 2018.pdf,437549,Biomarker feedback intervention,2345,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,26.1,-,4.6,United States,0,0,1,30,delivery,PP,0,1,,,20
Patten 2018.pdf,437549,Contact control,2346,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,27.8,-,4.9,United States,0,0,1,30,delivery,PP,0,1,,,20
Pbert 2004 (c)primary paper.pdf,263225,Usual Care (UC),332,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8,-,18.43,-,1,0,0,-,26.10,PP,0,1,,,15
Pbert 2004 (c)primary paper.pdf,263225,Special Intervention (SI),331,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.65,-,14.89,-,1,0,0,-,26.10,PP,0,1,,,15
Pbert 2011.pdf,319595,information-attention control,663,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,16.9,44.7,30,-,0,0,0,582,52.20,PP,0,1,,,3.9
Pbert 2011.pdf,319595,counseling intervention,662,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,16.8,51.2,30,-,0,0,0,486,52.20,PP,0,1,,,5.3
Peiris 2019.pdf,436364,Intervention,2659,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,76,-,-,0,0,0,25,26.10,C,1,0,,,4.5
Peiris 2019.pdf,436364,Control,2660,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,79,-,-,0,0,0,24,26.10,C,1,0,,,0
Pericot-Valverde 2019.pdf,437466,CBT,2267,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,39.21,63.5,19.4,Spain,0,0,0,52,52.20,C,1,0,,,17
