document_id,arm_id,document,arm,1.1.Goal setting (behavior)(6452745),1.2 Problem solving(6452746),1.3 Goal setting (outcome)(6452747),1.4 Action planning(6452748),1.5 Review behavior goal(s)(6452749),1.6 Discrepancy between current behavior and goal(6452750),1.7 Review outcome goal(s)(6452751),1.8 Behavioral contract(6452752),1.9 Commitment(6452753),10.1 Material incentive (behavior)(6452936),10.10 Reward (outcome)(6452945),10.11 Future punishment(6452946),10.2 Material reward (behavior)(6452937),10.3 Non-specific reward(6452938),10.4 Social reward(6452939),10.5 Social incentive(6452940),10.6 Non-specific incentive(6452941),10.8 Incentive (outcome)(6452943),10.9 Self-reward(6452944),11.1 Pharmacological support(6452948),11.2 Reduce negative emotions(6452949),12.1 Restructuring the physical environment(6452954),12.2 Restructuring the social environment(6452955),12.3 Avoidance/reducing exposure to cues for the behavior(6452956),12.4 Distraction(6452957),12.5 Adding objects to the environment(6452959),12.6 Body changes(6452960),13.1 Identification of self as role model(6452962),13.2 Framing/reframing(6452963),13.3 Incompatible beliefs(6452964),13.4 Valued self-identify(6452965),13.5 Identity associated with changed behavior(6452966),14.1 Behavior cost(6452968),14.2 Punishment(6452969),14.3 Remove reward(6452970),14.4 Reward approximation(6452973),14.8 Reward alternative behavior(6452977),14.9 Reduce reward frequency(6452978),15.1 Verbal persuasion about capability(6452981),15.2 Mental rehearsal of successful performance(6452982),15.3 Focus on past success(6452983),15.4 Self-talk(6452984),16.1 Imaginary punishment(6452986),16.2 Imaginary reward(6452987),2.1 Monitoring of behavior by others without feedback(6452755),2.2 Feedback on behaviour(6452756),2.3 Self-monitoring of behavior(6452757),2.4 Self-monitoring of outcome(s) of behaviour(6452758),2.5 Monitoring of outcome(s) of behavior without feedback(6452759),2.6 Biofeedback(6452760),2.7 Feedback on outcome(s) of behavior(6452761),3.1 Social support (unspecified)(6452763),3.2 Social support (practical)(6452764),3.3 Social support (emotional)(6452765),4.1 Instruction on how to perform the behavior(6452831),4.2 Information about Antecedents(6452832),4.3 Re-attribution(6452833),4.5. Advise to change behavior(6452836),5.1 Information about health consequences(6452838),5.2 Salience of consequences(6452839),5.3 Information about social and environmental consequences(6452840),5.4 Monitoring of emotional consequences(6452843),6.1 Demonstration of behavior(6452847),6.2 Social comparison(6452848),6.3 Information about others' approval(6452849),7.1 Prompts/cues(6452851),7.3 Reduce prompts/cues(6452853),7.4 Remove access to the reward(6452854),7.5 Remove aversive stimulus(6452855),7.6 Satiation(6452856),7.7 Exposure(6452857),7.8 Associative learning(6452858),8.1 Behavioral practice/rehearsal(6452860),8.2 Behavior substitution(6452861),8.4 Habit reversal(6452863),8.7 Graded tasks(6452930),9.1 Credible source(6452932),9.2 Pros and cons(6452933),9.3 Comparative imagining of future outcomes(6452934),Abstinence: Continuous ,Abstinence: Point Prevalence ,Biochemical verification(6451788),CBT(6823485),Combined follow up,Country of intervention(6080518),Digital content type(6080691),Face to face(6080686),Group-based(6080701),Health Professional(6080704),Individual-level analysed(6080719),Mean age(6080481),Mean number of times tobacco used(6080512),Motivational Interviewing(6823487),Outcome value(6451791),Patch(6080694),Pharmaceutical company competing interest(6830268),Pharmaceutical company funding(6830264),Pill(6080695),Pregnancy trial,Pregnancy trial (Mixed),Printed material(6080688),Proportion identifying as female gender(6080485),Proportion identifying as male gender(6080486),Relapse Prevention Trial,Relapse Prevention Trial(Mixed),Somatic(6080693),Website / Computer Program / App(6080692),aggregate patient role,brief advise,bupropion,control,doctor,e_cigarette,gum,healthcare facility,inhaler,lozenge,nasal_spray,nrt,nurse,phone,placebo,psychologist,text messaging,varenicline
437560,2792,Sherman 2018.pdf,Self-help + proactive telephone,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,-,-,26.1,United States,0,-,-,-,592.0,54.0,17.6,-,12.5,1,-,-,1,-,-,1,6.8,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,-,1,-,-,0,-
437560,2793,Sherman 2018.pdf,Self-help + reactive telephone,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,-,-,26.1,United States,0,-,-,-,525.0,55.1,20.1,-,13.5,1,-,-,1,-,-,1,4.8,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,-,1,-,-,0,-
437560,2791,Sherman 2018.pdf,Counselling + reactive telephone,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,-,-,26.1,United States,0,-,-,-,934.0,54.2,18.3,-,12.9,1,-,-,1,-,-,-,7.0,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,-,1,-,-,0,-
437560,2790,Sherman 2018.pdf,Counselling + proactive telephone,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,-,-,26.1,United States,0,-,-,-,1069.0,53.7,17.7,-,14.7,1,-,-,1,-,-,-,5.1,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,-,1,-,-,0,-
263140,237,Hennrikus 2010.pdf,Minimal intervention,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1,-,26.1,United States,0,-,-,1,59.0,60.7,17.5,-,6.8,-,1,-,-,-,-,1,12.0,88.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-
263140,236,Hennrikus 2010.pdf,Intensive intervention,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,0.0,1.0,1,-,26.1,United States,0,1,-,1,61.0,59.8,18.8,1,21.3,-,1,-,-,-,-,1,17.0,83.0,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,0,-
423072,1989,Halpern 2018.pdf,Free e-cigarettes,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,-,-,26.1,-,0.0,-,-,-,1199.0,-,-,-,1.0,-,-,-,-,-,-,-,49.8,-,-,-,1.0,-,-,-,-,-,-,1.0,-,-,-,-,-,1.0,-,-,-,-,0.0,-
423072,1991,Halpern 2018.pdf,Usual care,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,-,-,26.1,-,0.0,-,-,-,813.0,-,-,-,0.1,-,-,-,-,-,-,-,51.0,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-
423072,1988,Halpern 2018.pdf,Rewards plus Free Cessation Aids,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,-,-,26.1,-,0.0,-,-,-,1198.0,-,-,-,2.0,1.0,-,-,1.0,-,-,-,51.3,-,-,-,1.0,-,-,-,1.0,-,-,-,1.0,-,-,1.0,-,1.0,-,-,-,-,0.0,1.0
423072,1990,Halpern 2018.pdf,Free Cessation Aids,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,-,-,26.1,-,0.0,-,-,-,1588.0,-,-,-,0.5,1.0,-,-,1.0,-,-,-,52.4,-,-,-,1.0,-,-,-,1.0,-,-,-,1.0,-,-,1.0,-,1.0,-,-,-,-,0.0,1.0
423072,1987,Halpern 2018.pdf,Redeemable Deposit plus Free Cessation Aids,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,-,-,26.1,-,0.0,-,-,-,1208.0,-,-,-,2.9,1.0,-,-,1.0,-,-,-,51.2,-,-,-,1.0,-,-,-,1.0,-,-,-,-,-,-,-,-,1.0,-,-,-,-,0.0,1.0
296317,585,Solomon 2005.pdf,Experimental,-,1.0,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,0.0,1.0,-,-,26.1,-,0.0,-,-,-,171.0,33.7,23.6,-,28.7,1.0,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,1.0,-,-,0.0,-
296317,586,Solomon 2005.pdf,Control,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,-,-,26.1,-,0.0,-,-,-,159.0,34.8,23.6,-,19.5,1.0,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,1.0,-,-,-,-,0.0,-
321129,723,Macpherson 2010.pdf,behavioral activation treatment for smoking (BATS),-,1.0,-,1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,0.0,1.0,1.0,-,26.0,-,0.0,1.0,1.0,-,35.0,45.0,-,-,14.3,1.0,-,-,-,-,-,1.0,48.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,1.0,0.0,-
321129,724,Macpherson 2010.pdf,Standard treatment (ST),-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,1.0,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1.0,-,26.0,-,0.0,1.0,1.0,-,33.0,42.6,-,-,0.0,1.0,-,-,-,-,-,-,48.5,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,1.0,-,-,-,1.0,0.0,-
263274,396,Wewers 2009.pdf,Control,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,0.0,1.0,1.0,-,52.199999999999996,-,0.0,-,-,1.0,155.0,-,19.4,-,7.1,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,0.0,-
263274,395,Wewers 2009.pdf,Intervention,1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,1.0,-,-,1.0,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,0.0,1.0,1.0,-,52.199999999999996,-,0.0,1.0,-,1.0,147.0,-,17.2,-,12.2,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,0.0,-
263248,364,Romand-2005.pdf,Control group,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,1,-,52.2,France,0,1,-,-,109.0,-,-,-,3.0,-,-,-,-,-,-,-,54.0,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,0,-
263248,363,Romand-2005.pdf,Test group,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,1,-,52.2,France,0,1,1,1,119.0,-,-,-,13.0,-,-,-,-,-,-,-,54.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,-
296298,530,Ockene 1991.pdf,Counseling,-,-,-,1.0,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,1.0,1.0,-,-,-,-,1.0,1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,0.0,1.0,-,-,26.1,-,0.0,1.0,-,1.0,-,35.0,23.0,-,11.0,-,1.0,1.0,-,-,-,1.0,59.0,-,-,-,-,-,1.0,-,-,-,1.0,-,-,-,-,-,-,-,-,1.0,-,-,0.0,-
296298,529,Ockene 1991.pdf,Counseling plus NCG (nicotine-containing gum),-,-,-,1.0,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,1.0,1.0,-,-,-,-,1.0,1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,0.0,1.0,-,-,26.1,-,0.0,1.0,-,1.0,-,35.0,23.0,-,17.0,-,1.0,1.0,-,-,-,1.0,56.0,-,-,-,1.0,-,1.0,-,-,-,1.0,-,1.0,-,-,-,-,1.0,-,1.0,-,-,0.0,-
296298,531,Ockene 1991.pdf,Advice only,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,1.0,1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,0.0,1.0,-,-,26.1,-,0.0,1.0,-,1.0,-,35.0,22.0,-,9.1,-,1.0,1.0,-,-,-,-,55.0,-,-,-,-,-,1.0,-,-,-,1.0,-,-,-,-,-,-,-,-,1.0,-,-,0.0,-
423128,1956,Wagner 2016.pdf,Group B (group),1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,1,-,39.15,United States,0,1,1,1,400.0,45.0,-,-,8.6,-,1,1,-,-,-,-,58.7,41.3,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,0,-
423128,1955,Wagner 2016.pdf,Group A (individual),1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,1,-,39.15,United States,0,1,-,1,400.0,45.0,-,-,8.9,-,1,1,-,-,-,-,58.7,41.3,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,0,-
423254,1970,Naughton 2014.pdf,Intervention,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,0.0,1.0,1.0,-,4.0,-,0.0,1.0,-,1.0,299.0,42.3,18.4,-,-,-,-,-,-,-,-,1.0,53.2,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,1.0,-
423254,1971,Naughton 2014.pdf,Control,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1.0,-,4.0,-,0.0,1.0,-,1.0,303.0,41.3,18.2,-,-,-,-,-,-,-,-,-,52.1,-,-,-,1.0,-,-,-,-,1.0,-,-,-,-,-,-,-,-,1.0,-,-,-,0.0,-
423075,1997,Rettig 2018.pdf,Intervention,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1.0,-,8.0,-,0.0,1.0,-,-,19.0,-,10.0,1.0,74.0,1.0,-,-,1.0,-,-,1.0,42.0,58.0,-,-,1.0,-,1.0,-,1.0,-,-,-,1.0,-,-,1.0,-,1.0,-,-,-,-,1.0,1.0
423075,1998,Rettig 2018.pdf,Control,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1.0,-,8.0,-,0.0,1.0,-,-,11.0,-,7.5,-,30.0,-,-,-,-,-,-,1.0,30.0,70.0,-,-,-,-,1.0,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-
263070,136,Bock 2014.pdf,Standard Care (SC),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,1.0,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1.0,-,52.199999999999996,-,0.0,1.0,-,1.0,208.0,39.6,-,-,28.0,-,-,-,-,-,-,1.0,68.7,31.2,-,-,-,-,-,-,-,1.0,1.0,-,-,1.0,-,-,-,-,-,-,-,-,0.0,-
263070,135,Bock 2014.pdf,Motivational Enhancement (ME),1.0,-,-,-,1.0,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1.0,-,52.199999999999996,-,0.0,1.0,-,1.0,168.0,39.6,-,-,29.0,1.0,-,-,-,-,-,1.0,68.7,31.2,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,1.0,-,1.0,-,-,0.0,-
437440,2258,Crane 2019.pdf,Full Smoke Free app,1.0,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,1.0,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,-,-,13.05,-,0.0,-,-,-,14228.0,28.7,14.6,-,1.6,-,1.0,-,-,-,-,-,49.3,50.7,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-
437440,2259,Crane 2019.pdf,Reduced Smoke Free app,1.0,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,1.0,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,-,-,13.05,-,0.0,-,-,-,13884.0,29.1,14.8,-,0.9,-,1.0,-,-,-,-,-,48.8,51.2,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-
436365,2663,Tseng 2017.pdf,Standard Care (SC),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1.0,-,12.0,-,0.0,-,-,-,53.0,46.64,15.1,-,3.7,-,1.0,1.0,1.0,-,-,1.0,18.9,73.6,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0
436365,2661,Tseng 2017.pdf,TM plus cell phone-delivered adherence-focused motivational and behavioral therapy (SC+TM+ABT),1.0,1.0,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,1.0,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1.0,-,12.0,-,0.0,-,-,1.0,51.0,47.76,15.3,-,15.7,-,1.0,1.0,1.0,-,-,1.0,17.6,82.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,1.0,1.0
436365,2662,Tseng 2017.pdf,SC + Text Message Support (SC+TM),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1.0,-,12.0,-,0.0,-,-,-,54.0,46.0,14.2,-,-,-,1.0,1.0,1.0,-,-,1.0,18.5,81.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,1.0
423256,1975,Vidrine 2015.pdf,Usual care (UC),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1,-,13.05,United Kingdom,0,-,-,-,172.0,45.0,-,-,4.7,-,-,-,-,-,-,1,30.0,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,0,-
423256,1974,Vidrine 2015.pdf,Cell phone intervention (CPI),-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1,-,13.05,United Kingdom,0,-,-,-,178.0,45.0,-,-,15.7,-,-,-,-,-,-,1,30.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,0,-
437472,2354,Thorley 2019.pdf,Intervention,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,1,-,13.05,UK,0,1,1,-,202.0,53.96,-,-,13.9,1,-,-,1,-,-,-,35.64,64.36,-,-,1,-,1,-,1,-,-,-,1,-,1,1,-,1,-,1,-,-,1,1
437472,2355,Thorley 2019.pdf,Comparator,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,1,-,13.05,UK,0,1,1,-,202.0,55.58,-,-,14.4,1,-,-,1,-,-,-,42.57,57.43,-,-,1,-,1,-,1,-,-,-,1,-,1,1,-,1,-,1,-,-,0,1
