,doc_id,arm_id,doc,arm,"(6452745, '1.1.Goal setting (behavior)')","(6452746, '1.2 Problem solving')","(6452748, '1.4 Action planning')","(6452752, '1.8 Behavioral contract')","(6452948, '11.1 Pharmacological support')","(6452949, '11.2 Reduce negative emotions')","(6452956, '12.3 Avoidance/reducing exposure to cues for the behavior')","(6452959, '12.5 Adding objects to the environment')","(6452960, '12.6 Body changes')","(6452963, '13.2 Framing/reframing')","(6452756, '2.2 Feedback on behaviour')","(6452757, '2.3 Self-monitoring of behavior')","(6452761, '2.7 Feedback on outcome(s) of behavior')","(6452763, '3.1 Social support (unspecified)')","(6452764, '3.2 Social support (practical)')","(6452831, '4.1 Instruction on how to perform the behavior')","(6452832, '4.2 Information about Antecedents')","(6452836, '4.5. Advise to change behavior')","(6452838, '5.1 Information about health consequences')","(6452840, '5.3 Information about social and environmental consequences')","(6452853, '7.3 Reduce prompts/cues')","(6452861, '8.2 Behavior substitution')","(6452932, '9.1 Credible source')","(6452933, '9.2 Pros and cons')","('Abstinence: Continuous ', 'Abstinence: Continuous ')","('Abstinence: Point Prevalence ', 'Abstinence: Point Prevalence ')","(6451788, 'Biochemical verification')","('Combined follow up (<= 1 month)', 'Combined follow up (<= 1 month)')","('Combined follow up (<= 8 months)', 'Combined follow up (<= 8 months)')","('Combined follow up (<= 15 month)', 'Combined follow up (<= 15 month)')","('Combined follow up (<= 20 months)', 'Combined follow up (<= 20 months)')","('Combined follow up (<= 28 months)', 'Combined follow up (<= 28 months)')","('Combined follow up (Reported)', 'Combined follow up (Reported)')","(6080691, 'Digital content type')","(6080686, 'Face to face')","(6080701, 'Group-based')","(6080704, 'Health Professional')","('Individual-level analysed (<= 300)', 'Individual-level analysed (<= 300)')","('Individual-level analysed (<= 800)', 'Individual-level analysed (<= 800)')","('Individual-level analysed (<= 2500)', 'Individual-level analysed (<= 2500)')","('Individual-level analysed (<= 10000)', 'Individual-level analysed (<= 10000)')","('Individual-level analysed (<= 30000)', 'Individual-level analysed (<= 30000)')","('Mean age (adolecent)', 'Mean age (adolecent)')","('Mean age (young adult)', 'Mean age (young adult)')","('Mean age (adult)', 'Mean age (adult)')","('Mean age (elderly)', 'Mean age (elderly)')","('Mean number of times tobacco used (<= 10)', 'Mean number of times tobacco used (<= 10)')","('Mean number of times tobacco used (<= 15)', 'Mean number of times tobacco used (<= 15)')","('Mean number of times tobacco used (<= 20)', 'Mean number of times tobacco used (<= 20)')","('Mean number of times tobacco used (<= 25)', 'Mean number of times tobacco used (<= 25)')","('Mean number of times tobacco used (Reported)', 'Mean number of times tobacco used (Reported)')","(6823487, 'Motivational Interviewing')","(6080694, 'Patch')","(6830268, 'Pharmaceutical company competing interest')","(6830264, 'Pharmaceutical company funding')","(6080695, 'Pill')","(6080688, 'Printed material')","('Proportion identifying as female gender (<= 15)', 'Proportion identifying as female gender (<= 15)')","('Proportion identifying as female gender (<= 35)', 'Proportion identifying as female gender (<= 35)')","('Proportion identifying as female gender (<= 45)', 'Proportion identifying as female gender (<= 45)')","('Proportion identifying as female gender (<= 60)', 'Proportion identifying as female gender (<= 60)')","('Proportion identifying as female gender (<= 99)', 'Proportion identifying as female gender (<= 99)')","('Proportion identifying as male gender (<= 35)', 'Proportion identifying as male gender (<= 35)')","('Proportion identifying as male gender (<= 45)', 'Proportion identifying as male gender (<= 45)')","('Proportion identifying as male gender (<= 60)', 'Proportion identifying as male gender (<= 60)')","('Proportion identifying as male gender (<= 99)', 'Proportion identifying as male gender (<= 99)')","(6080693, 'Somatic')","(6080692, 'Website / Computer Program / App')","('aggregate patient role', 'aggregate patient role')","('brief advice', 'brief advice')","('bupropion', 'bupropion')","('control', 'control')","('doctor', 'doctor')","('gum', 'gum')","('healthcare facility', 'healthcare facility')","('lozenge', 'lozenge')","('nrt', 'nrt')","('nurse', 'nurse')","('phone', 'phone')","('placebo', 'placebo')","('psychologist', 'psychologist')","('text messaging', 'text messaging')","('varenicline', 'varenicline')","('External stimuli BCT', 'External stimuli BCT')","('Influence of others BCT', 'Influence of others BCT')","('Habit BCT', 'Habit BCT')","('Monitoring BCT', 'Monitoring BCT')","('Goal directed BCT', 'Goal directed BCT')","('Social support BCT', 'Social support BCT')","('Environmental restructuring BCT', 'Environmental restructuring BCT')","('Consequences BCT', 'Consequences BCT')","('Mental representation BCT', 'Mental representation BCT')","('Personal resources BCT', 'Personal resources BCT')","('Outcome', 'Outcome')"
559,263285,403,Winhusen-2014 primary paper.pdf,Treatment as usual + smoking cessation treatment (TAU+SCT),,,,,1,,,,,,,,,1,,,,,,,,,,,0,1,1,0,1,1,1,1,1,0,1,,,0.66,1,1,1,1,0,0.62,1,1,0,0,1,1,1,,,,,1,,0,0,0.86,1,1,0,0,1,1,1,,,,1,1,,,,,1,,,,,0,,0,0,0,0,0,1,0,1,0,0,13.1
560,263285,404,Winhusen-2014 primary paper.pdf,Treatment as usual (TAU),,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,1,1,1,0,1,,,0.58,1,1,1,1,0,0.8,1,1,0,0,1,1,1,,,,,,,0,0,0,1,1,0,0.04,1,1,,,,,,1,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,3.7
561,437551,2609,Piper 2018.pdf,Abstinence-optimized treatment (A-OT),,1,1,,1,,,,,,,,,1,1,1,,1,,,1,1,,,0,1,1,0,1,1,1,1,1,0,1,,,0,1,1,1,1,0,0,1,1,0,0,1,1,1,,1,,,,,0,0,0,1,1,0,1,1,1,1,,1,,,,,,1,1,1,,1,,,0,,1,1,1,0,1,1,1,0,1,0,15.9
562,437551,2610,Piper 2018.pdf,Recommended usual care (R-UC),1,,,,1,,,,,,,,,1,1,,,,,,,,,,0,1,1,0,1,1,1,1,1,0,1,,,0,1,1,1,1,0,0,1,1,0,0,1,1,1,,1,,,,,0,0,0,1,1,0,1,1,1,,,1,,,1,,,1,,1,,1,,,0,,0,0,0,0,1,1,0,0,0,0,6
563,437528,2273,Li 2018.pdf,Control group,,,,,,,,,,,,,,,,1,,,,,,,,,0,1,1,0,1,1,1,1,1,0,,,,0.8,1,1,1,1,0,0,1,1,0,1,1,1,1,,,,,,1,1,1,1,1,1,0,0,0,1,,,,,,1,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,1,0,3.8
564,437528,2272,Li 2018.pdf,Intervention group,,1,1,,,,,,,,,,,,,1,,1,1,,,,,,0,1,1,0,1,1,1,1,1,0,1,,1,0.64,1,1,1,1,0,0,1,1,0,1,1,1,1,,,,,,1,1,1,1,1,1,0,0,0,1,,,,1,,,,,,,0,1,1,,,0,,0,1,0,1,1,0,0,1,1,0,5.2
565,296258,459,Borland J Fam Pract 2008.pdf,In-practice (standard),,,,,,,,,,,,,,,,,,,,,,,,,1,0,,0,0,1,1,1,1,0,,,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,,,,,,,0,0,0,1,1,0,0.54,1,1,,,1,,,1,1,,1,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,1.6
566,296258,458,Borland J Fam Pract 2008.pdf,Referall,,,,,,,,,,,,,,1,1,1,,,,,,,,,1,0,,0,0,1,1,1,1,1,,,1,0,0.72,1,1,1,0,0,1,1,0,0,1,1,1,,,,,,1,0,0,0,1,1,0,1,1,1,,,1,,,,,,,,0,,1,,,0,,1,0,0,0,0,1,0,0,1,0,4.4
567,263081,158,Chen 2014.pdf,Individual Counselling,,1,,,,,,,,,,,,1,,,,,,1,,,,,1,0,1,0,1,1,1,1,1,0,1,,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,,,,,,1,0,0,0,0,0,0,0,0,0,,,1,,,,1,,,,0,,1,,,0,,0,0,0,0,1,1,0,1,0,0,23.4
568,263081,159,Chen 2014.pdf,Smoking cessation advice,,,,,,,,,,,,,,,,,,1,,,,,,,1,0,1,0,1,1,1,1,1,0,,,1,1,1,1,1,1,0,0,1,1,0,0,0.4,1,1,,,,,,,0,0,0,0,0,0,0,0,0,,,1,,,,1,,,,0,,,,,0,,0,1,0,0,0,0,0,0,0,0,10.4
569,263211,314,Nagle 2005.pdf,Control,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,1,0,,,1,0,0.89,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,1,1,1,1,1,,,,,,1,,,,,0,1,,,,0,,0,0,0,0,0,0,0,0,0,0,13.9
570,263211,313,Nagle 2005.pdf,Intervention,,,,,1,,,,,,,,,1,,,,,,,,,,,1,0,1,0,0,1,1,1,1,0,1,,1,0,0.89,1,1,1,0,0,0,0,0,0,0,0,0,,1,,,,1,0,0,0,0.9,1,0.1,1,1,1,1,,,,,,,,,,1,1,,,,0,,0,0,0,0,0,1,0,0,0,0,11.7
571,423126,1950,Vander Weg 2016.pdf,Tailored tobacco Intervention,,1,,,1,,,,,,,,,1,,,,,,,,,,,0,1,,0,1,1,1,1,1,0,,,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,,1,,,1,,1,1,1,1,1,0,0,0,1,1,,,,1,,,1,1,1,1,,1,,,0,1,0,0,0,0,1,1,0,0,0,0,29
572,423126,1951,Vander Weg 2016.pdf,Quitline Referral,,,,,1,,,,,,,,,1,,,,,,,,,,,0,1,,0,1,1,1,1,1,0,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,1,,1,,,1,,0.88,1,1,1,1,0,0,0,1,1,,,,1,,,1,1,1,1,,1,,,0,1,0,0,0,0,0,1,0,0,0,0,28
573,437567,2611,Snaterse 2018.pdf,Intervention,,1,,,1,,,,,,,,,1,1,,,,,,,,,,0,0,1,0,0,1,1,1,1,0,1,,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,,,,,,0,1,1,1,1,0,0,0,1,,,1,,,,1,,,,0,1,1,,,0,,0,0,0,0,1,1,0,0,0,0,50
574,437567,2612,Snaterse 2018.pdf,Usual care,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,1,1,1,0,1,,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,,,,,,,0,1,1,1,1,0,0,0,1,,,1,,,1,1,,,,0,1,,,,0,,0,0,0,0,0,0,0,0,0,0,46
575,263162,267,Lancaster 1999.pdf,Extended counselling group,1,1,,,1,,,,,,,,,1,,,,1,1,,,,,,1,0,1,0,0,1,1,1,1,0,1,,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,,,,,,1,0,0,0,1,1,0,1,1,1,,,1,,,,,,,,0,1,,,,0,,0,1,0,0,1,1,0,1,0,0,2.8
576,263162,268,Lancaster 1999.pdf,Brief intervention group,,,,,,,,,,,,,,1,,,,,,,,,,,1,0,1,0,0,1,1,1,1,0,1,,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,,,,,,1,0,0,0.32,1,1,0,0,1,1,,,1,1,,,1,,,,0,,,,,0,,0,0,0,0,0,1,0,0,0,0,4
577,436350,2591,Bernard 2015.pdf,Exercise and counselling,1,1,,,1,1,,,,,,,,1,,1,,1,,,,,,,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,,,1,,1,,0,0,0.28,1,1,0,0,1,1,1,,,,,,1,,,,1,,,,,0,1,0,1,0,0,1,1,0,0,1,1,20
578,436350,2592,Bernard 2015.pdf,Control,1,,,,1,,,,,,,,,,,,,1,,,,,,,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,,,1,,1,,0,0,0,0,1,1,1,1,1,1,,,,,1,1,,,,1,,,,,0,1,0,1,0,0,1,0,0,0,0,0,11.4
579,263180,286,Marcus 2005 (c) primary paper.pdf,CBT,,1,,,1,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,1,1,1,1,,1,1,1,1,1,0,0,1,1,0,0,0.85,1,1,,1,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,,,,,0,,0,0,0,0,1,0,0,0,0,0,8.3
580,263180,285,Marcus 2005 (c) primary paper.pdf,Exercise group (CBT+EX),,1,,,1,,,,,,,,,1,,,,,,,,,,,0,1,1,0,0,1,1,1,1,0,1,1,,1,1,1,1,1,0,0,1,1,0,0,0,1,1,,1,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1,,,,,0,,0,0,0,0,1,1,0,0,0,1,7.3
581,263125,209,Hall 2006 (c) primary paper.pdf,Staged care intervention,1,1,,,1,1,,,,,1,,,1,,,,,1,,,,,1,0,1,1,0,0,0,1,1,1,0,1,,,1,1,1,1,1,0,0,1,1,0,0.2,1,1,1,,1,,,,,0,0,0,0,1,1,1,1,1,,,,,,,,,,,1,,,,,0,,0,1,0,1,1,1,0,1,0,1,18.4
582,263125,210,Hall 2006 (c) primary paper.pdf,Brief contact control,,,,,,,,,,,,,,1,,1,,,,,,,,,0,1,1,0,0,0,1,1,1,0,,,,1,1,1,1,1,0,0,1,1,0,0.7,1,1,1,,,,,,1,0,0,0,0,1,1,1,1,1,,,,,,1,,,,,0,,,,,0,,0,0,0,0,0,1,0,0,1,0,13.21
583,296318,587,Sood 2009.pdf,reactive telephone counseling,1,,,,,,,,,,,,,1,,1,,,,,,,,,0,1,,0,0,1,1,1,1,0,,,1,0.78,1,1,1,1,0,0,1,1,0,0,0,1,1,,,,,,1,0,0,0,0.7,1,0.3,1,1,1,,,,,,,,,,,0,,1,,,0,,0,0,0,0,1,1,0,0,1,0,0.14
584,296318,588,Sood 2009.pdf,self-help,,,,,,,,,,,,,,,,1,,,,,,,,,0,1,,0,0,1,1,1,1,0,,,,0.8,1,1,1,1,0,0,1,1,0,0,0,1,1,,,,,,1,0,0,0,0.3,1,0.7,1,1,1,,,,,,,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,1,0,0.15
585,423069,1982,Etter 2016.pdf,Control group,,,,1,,,,,,,,,,1,,1,,,,,,,,,1,0,1,0,0,0,1,1,1,0,,,,0,1,1,1,1,0,1,1,1,0,0,1,1,1,,,,,,1,0,0,0,1,1,0,1,1,1,,1,,,,1,,,,,0,,,,,0,,0,0,0,0,1,1,0,0,1,0,3.7
586,423069,1981,Etter 2016.pdf,Incentive group,,,,1,,,,,,,,,,1,,1,,,,,,,,,1,0,1,0,0,0,1,1,1,0,,,,0,1,1,1,1,0,1,1,1,1,1,1,1,1,,,,,,1,0,0,0.6,1,1,0,0,1,1,,1,,,,,,,,,0,,,,,0,,0,0,0,0,1,1,0,1,1,0,9.5
587,296383,761,Borland 2003.pdf,Computer-generated tailored advice and callback telephone counselling,,,,,,,,,,,,,,1,,1,,,,1,,,,,1,0,,0,0,1,1,1,1,0,,,,0,1,1,1,1,0,0,0,0,0,0,0,1,1,,,,,,1,0,0,0,1,1,0,0.56,1,1,,,,,,,,,,,0,,1,,,0,,0,0,0,0,0,1,0,1,1,0,6.1
588,296383,762,Borland 2003.pdf,Computer-generated tailored advice only,,,,,,,,,,,,,,,,1,,,,1,,,,,1,0,,0,0,1,1,1,1,0,,,,0,1,1,1,1,0,0,0,0,0,0,0,1,1,,,,,,1,0,0,0,1,1,0,0.32,1,1,,,,,,,,,,,0,,1,,,0,,0,0,0,0,0,0,0,1,1,0,4.6
589,296383,763,Borland 2003.pdf,Control group,,,,,,,,,,,,,,,,1,,,,,,,,,1,0,,0,0,1,1,1,1,0,,,,0,1,1,1,1,0,0,0,0,0,0,0,1,1,,,,,,1,0,0,0,1,1,0,1,1,1,,,,,,1,,,,,0,,1,,,0,,0,0,0,0,0,0,0,0,1,0,4
590,296319,589,Sorensen 2007.pdf,Intervention,1,1,,,1,,,,,,1,,,1,,,,,1,1,,,,,0,1,,0,1,1,1,1,1,0,,,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,,,,,1,1,1,1,1,1,0,0,0,1,1,,,,,,,,,,0,,1,,,0,,0,0,0,1,1,1,0,1,0,0,19
591,296319,590,Sorensen 2007.pdf,Control,,,,,,,,,,,1,,,,,,,,1,,,,,,0,1,,0,1,1,1,1,1,0,,,,1,1,1,1,1,0,0,1,1,0,0,0,0,0,,,,,,1,1,1,1,1,1,0,0,0,1,,,,,,1,,,,,0,,,,,0,,0,0,0,1,0,0,0,1,0,0,8
592,319587,645,Idrisov 2013.pdf,Program,,1,,,,1,,,,,,,,,,,,,,1,,,,,0,1,,0,1,1,1,1,1,0,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,0,0,0.5,1,1,0,0,1,1,,,,,,,,,,,0,,,,,0,,0,0,0,0,1,0,0,1,0,1,7.5
593,319587,646,Idrisov 2013.pdf,Control,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,0,1,1,1,1,1,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,0,0,0.5,1,1,0,0,1,1,,,,,,1,,,,,0,,,,,0,,0,0,0,0,0,0,0,1,0,0,0.1
594,296474,850,Schofield 1999.pdf,Control,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,1,0,,,,0,0,0.07,1,1,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,1,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,13
595,296474,849,Schofield 1999.pdf,Intervention,,1,,,,,,,,,,,,,,1,,1,1,1,,,1,,0,1,1,0,0,1,1,1,1,0,,,1,0,0,0.07,1,1,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,,,,,0,,0,1,0,0,1,0,0,1,1,0,12
596,296368,433,Quist-Paulsen 2003.pdf,Intervention group,,1,1,,1,,,,,,,,,1,1,1,,,1,,,,1,,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,,,,,,1,0,1,1,1,1,0,0,0,1,,,1,,,,,,,,0,1,1,,,0,,0,1,0,0,1,1,0,1,1,0,57
597,296368,434,Quist-Paulsen 2003.pdf,Control group,,,,,,,,,,,,,,,,1,,,1,,,,1,,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0.4,1,1,1,,,,,,1,0,1,1,1,1,0,0,0,1,,,1,,,1,,,,,0,1,,,,0,,0,1,0,0,0,0,0,1,1,0,37
598,437578,2795,Yingst 0218.pdf,Control,1,,,,1,,,,,,,,,1,,,,,,,,,,,0,1,1,0,1,1,1,1,1,0,1,,,1,1,1,1,1,0,0,1,1,0,0,1,1,1,,,1,1,1,,0,0,0,0,1,1,1,1,1,,,,,,1,,,,,1,,,,,1,1,0,0,0,0,1,1,0,0,0,0,30.3
599,437578,2794,Yingst 0218.pdf,Intervention,1,,1,,1,1,,,,,,,,1,,,,,,,,,,,0,1,1,0,1,1,1,1,1,0,1,,,1,1,1,1,1,0,0,1,1,0,0,1,1,1,,,1,1,1,,0,0,0,0.84,1,0.16,1,1,1,,,,,,,,,,,1,,,,,1,1,0,0,0,0,1,1,1,0,0,1,31.1
600,437533,2299,McClure 2018.pdf,Control,1,1,,,1,,,,,,,,,1,,1,,,,,,,,,0,1,,0,1,1,1,1,1,0,,,,0,1,1,1,1,0,0,1,1,0,0,1,1,1,,,,,,1,0,0,0,0.58,1,0.42,1,1,1,1,,,,,1,,,,,0,,,,,0,,0,0,0,0,1,1,0,0,1,0,30.3
601,437533,2298,McClure 2018.pdf,Experimental (OH4L),1,1,,,1,,,,,,,,,1,,1,,,,,,1,,,0,1,,0,1,1,1,1,1,0,,,,0,1,1,1,1,0,0,1,1,0,0,1,1,1,,,,,,1,0,0,0,0.7,1,0.3,1,1,1,1,,,,,,,,,,0,,,,,0,,0,0,1,0,1,1,0,0,1,0,33.8
602,263202,308,Mueller 2012.pdf,Control Group (CG),,,,,1,,,,1,,,,,,,,,,,,,,,,0,1,1,0,1,1,1,1,1,0,1,1,,1,1,1,1,1,0,0,1,1,0,0,0,0,1,,1,,,,,0,1,1,1,1,0,0,0,1,,,,,,1,,,,,1,,,,1,0,,0,0,0,0,0,0,0,0,0,1,6
603,437545,2343,Noonan 2018.pdf,Scheduled Gradual Reduction (SGR) Group,1,,,,,,,,,,,,,1,,,,,,,1,,,,0,1,1,0,1,1,1,1,1,0,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,0,1,1,1,1,1,,,,,,,,,,,0,,,,,1,,1,0,0,0,1,1,0,0,0,0,15
604,437545,2344,Noonan 2018.pdf,Control Group,1,,,,,,,,,,,,,1,,,,,,,,,,,0,1,1,0,1,1,1,1,1,0,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1,1,0,0,1,1,,,,,,1,,,,,0,,,,,1,,0,0,0,0,1,1,0,0,0,0,5.3
605,296423,798,Etter 2004.pdf,Programme,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,0,0,0,0,1,1,0,,,,0,0,1,1,1,0,0.8,1,1,0,0,1,1,1,,,,,,1,0,0,0,1,1,0,0.4,1,1,,,,,,,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,11.1
606,296423,799,Etter 2004.pdf,Control,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,0,0,0,0,1,1,0,,,,0,0,1,1,1,0,0.8,1,1,0,0,1,1,1,,,,,,,0,0,0,1,1,0,0.4,1,1,,,,,,1,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,10.5
607,437458,2225,Martinez-Vispo 2019.pdf,SCBSCT-BA,,1,,,,1,,,,1,,,,,,,,,,,,,,,0,1,1,0,1,1,1,1,1,0,1,1,,1,1,1,1,1,0,0,1,1,0,0,1,1,1,,,,,,,0,0,0,0.82,1,0.18,1,1,1,,,,,,,,,,,0,,,,,0,,0,0,1,1,1,0,0,0,1,1,64.7
608,437458,2226,Martinez-Vispo 2019.pdf,SCBSCT,,1,,,,1,,,,1,,,,,,,,,,,,,,,0,1,1,0,1,1,1,1,1,0,1,1,,1,1,1,1,1,0,0,1,1,0,0,1,1,1,,,,,,,0,0,0,0.34,1,0.66,1,1,1,,,,,,,,,,,0,,,,,0,,0,0,1,1,1,0,0,0,1,1,45.9
609,437458,2227,Martinez-Vispo 2019.pdf,Waitlist,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,1,1,1,0,,,,1,1,1,1,1,0,0,1,1,0,0,1,1,1,,,,,,,0,0,0,1,1,0,1,1,1,,,,,,,,,,,0,,,,,0,,0,0,0,0,0,0,0,0,0,0,5.4
610,263234,347,Ratner 2004.pdf,Treatment,1,1,,,1,,,1,,,,,,1,,1,,1,,1,,,,,0,0,1,0,0,1,1,1,1,0,1,,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,,,,,,1,0,0,0,1,1,0,0.5,1,1,1,,1,,,,,1,,,1,1,1,,,0,,0,1,0,0,1,1,1,1,1,0,18.8
611,263234,348,Ratner 2004.pdf,Control,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,1,1,1,0,,,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,,,,,,,0,0,0,1,1,0,0.26,1,1,,,1,,,1,,,,,0,1,,,,0,,0,0,0,0,0,0,0,0,0,0,19.2
612,437456,2204,Lee 2019.pdf,Group 1 (auricular acupressure + counseling),1,1,,,,,,1,1,,,,,1,,,,,,,,,,1,1,0,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,,,,,,1,1,1,1,1,0,0,0,1,,,,,,,,,,,0,1,,,,0,,0,0,1,0,1,1,1,1,0,1,22
613,437456,2206,Lee 2019.pdf,Control (self-help smoking cessation),,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,1,1,1,1,0,,,1,1,1,1,1,1,0,1,1,1,0,0.28,1,1,1,,,,,,1,1,1,1,1,1,0,0,0,0,,,,,,1,,,,,0,1,,,,0,,0,0,0,0,1,0,0,0,0,0,5.6
614,437456,2205,Lee 2019.pdf,Group 2 (placebo acupressure + counseling),1,1,,,,,,1,,,,,,1,,,,,,,,,,1,1,0,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,,,,,,0.84,1,1,1,1,0,0,0,1,,,,,,,,,,,0,1,,1,,0,,0,0,1,0,1,1,1,1,0,0,5.3
615,437485,2315,Brooks 2018.pdf,Intervention,1,1,1,,1,1,,,,,,,,1,1,,,,,,,,1,,0,1,1,0,0,1,1,1,1,0,1,,,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,,,,,,0,0,0,0,1,1,1,1,1,,,,,,,,,,,0,,,,,0,,0,1,0,0,1,1,0,0,0,1,14.9
616,437485,2316,Brooks 2018.pdf,Control,,1,1,,,,,,,,,,,1,1,1,,,,1,,,,,0,1,1,0,0,1,1,1,1,0,1,,,1,1,1,1,1,0,0,0,0,1,1,1,1,1,,,,,,1,0,0,0,0,1,1,1,1,1,,,,,,1,,,,,0,,,,,0,,0,0,0,0,1,1,0,1,1,0,7.8
617,423042,2020,Smit 2016.pdf,computer tailoring and counseling,1,,,,1,,,,,,,,1,1,,,,,,,,,,,1,0,,0,0,1,1,1,1,1,1,,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,,,,,,,0,0,0,0.36,1,0.64,1,1,1,,1,,,,,,,,,0,,1,,,0,,0,0,0,1,1,1,0,0,0,0,15.1
618,423042,2021,Smit 2016.pdf,computer tailoring without counseling,1,,,,1,,,,,,,,1,,,,,,,,,,,,1,0,,0,0,1,1,1,1,1,,,,1,1,1,1,1,0,0,1,1,0,0,0,0,0,,,,,,,0,0,0,1,1,0,1,1,1,,1,,,,,,,,,0,,,,,0,,0,0,0,1,1,0,0,0,0,0,26.7
619,423042,2022,Smit 2016.pdf,usual care,1,,,,,,,,,,,,,,,,,1,,,,,,,1,0,,0,0,1,1,1,1,0,1,,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,,,,,,,0,0,0,1,1,0,1,1,1,,,,,,1,,,,,0,,,,,0,,0,1,0,0,1,0,0,0,0,0,18.8
620,423115,2106,Kahler 2015.pdf,Standard Treatment (ST),,1,,,1,1,,,1,,,,,1,,,,,,,,,,,0,1,1,0,1,1,1,1,1,0,1,,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,,1,,,,,0,0,0.96,1,1,0,0,1,1,,,,,,1,,,,,1,,,,,0,,0,0,0,0,1,1,0,0,0,1,6.5
621,423115,2105,Kahler 2015.pdf,Positive Psychotherapy for Smoking Cessation (PPT-S),,1,,,1,,,,,,,,,1,,,,,,,,,,,0,1,1,0,1,1,1,1,1,0,1,,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,,1,,,,1,0,0,0,1,1,0,0.86,1,1,,,,,,,,,,,1,,,,,0,,0,0,0,0,1,1,0,0,0,0,17.1
622,437454,2193,Jang 2019.pdf,Intervention,,,,,1,1,,,1,,,,,1,,1,,1,,,,,,,1,0,1,1,1,1,1,1,1,0,1,,1,1,1,1,1,1,0,0.42,1,1,0,0,1,1,1,,1,,,,,1,1,1,1,1,0,0,0,0,,,,,,,1,,,,1,,,,,0,,0,1,0,0,0,1,0,0,1,1,60
623,437454,2194,Jang 2019.pdf,Control,,,,,1,,,,,,,,,1,,1,,1,,,,,,,1,0,1,1,1,1,1,1,1,0,1,,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,,1,,,,,1,1,1,1,1,0,0,0,1,,,,,,1,1,,,,1,,,,,0,,0,1,0,0,0,1,0,0,1,0,52.4
